Passenger_ID,Sex,Age,Occupation,Frequent Flier
8320,M,71,Doctor,No
8321,M,10,Business,Yes
8322,M,21,Home Maker,No
8323,F,13,Teaching,No
8324,F,71,Business,No
8325,M,74,Service,Yes
8326,F,18,Doctor,No
8327,M,10,Doctor,Yes
8328,M,47,Service,No
8329,F,43,Service,No
8330,F,8,Teaching,Yes
8331,M,45,Teaching,No
8332,F,26,Home Maker,No
8333,F,50,Doctor,No
8334,F,77,Business,No
8335,M,69,Business,No
8336,F,24,Service,No
8337,F,41,Home Maker,Yes
8338,F,21,Service,No
8339,M,46,Service,Yes
8340,F,15,Business,No
8341,M,62,Business,Yes
8342,F,11,Doctor,Yes
8343,M,64,Home Maker,Yes
8344,F,75,Teaching,Yes
8345,F,75,Business,Yes
8346,M,28,Business,Yes
8347,M,2,Business,No
8348,M,42,Home Maker,No
8349,F,54,Service,Yes
8350,F,38,Business,Yes
8351,F,13,Service,No
8352,M,11,Home Maker,Yes
8353,M,48,Doctor,No
8354,F,43,Home Maker,No
8355,F,51,Home Maker,No
8356,M,69,Doctor,No
8357,M,16,Teaching,Yes
8358,F,16,Home Maker,Yes
8359,M,38,Home Maker,No
8360,M,0,Doctor,Yes
8361,F,14,Teaching,No
8362,F,63,Service,Yes
8363,M,58,Doctor,Yes
8364,F,32,Home Maker,Yes
8365,M,71,Business,Yes
8366,F,46,Doctor,No
8367,M,32,Business,No
8368,M,23,Service,No
8369,F,2,Service,Yes
8370,M,48,Doctor,No
8371,M,14,Business,Yes
8372,M,51,Home Maker,Yes
8373,F,39,Doctor,Yes
8374,F,40,Doctor,No
8375,M,53,Service,No
8376,F,12,Teaching,No
8377,F,29,Home Maker,Yes
8378,M,65,Doctor,Yes
8379,M,23,Business,No
8380,M,24,Home Maker,No
8381,F,70,Service,No
8382,F,31,Teaching,Yes
8383,M,8,Teaching,Yes
8384,F,52,Teaching,No
8385,M,41,Teaching,Yes
8386,M,68,Business,No
8387,F,25,Business,Yes
8388,M,49,Business,Yes
8389,M,51,Teaching,No
8390,F,43,Home Maker,Yes
8391,F,5,Home Maker,Yes
8392,M,15,Business,No
8393,M,52,Service,No
8394,F,22,Teaching,Yes
8395,M,73,Business,No
8396,M,81,Teaching,Yes
8397,M,24,Home Maker,No
8398,M,83,Service,Yes
8399,F,58,Teaching,No
8400,F,67,Doctor,No
8401,F,23,Teaching,Yes
8402,F,46,Doctor,No
8403,M,35,Doctor,Yes
8404,F,80,Doctor,Yes
8405,M,3,Business,Yes
8406,F,19,Home Maker,Yes
8407,F,20,Service,No
8408,M,72,Business,No
8409,F,31,Service,Yes
8410,F,45,Teaching,Yes
8411,M,17,Service,No
8412,M,67,Teaching,No
8413,F,78,Teaching,No
8414,F,46,Teaching,Yes
8415,F,53,Doctor,No
8416,F,66,Doctor,No
8417,F,65,Home Maker,No
8418,F,26,Business,Yes
8419,F,47,Home Maker,Yes
8420,F,52,Doctor,Yes
8421,M,18,Business,No
8422,F,30,Home Maker,No
8423,M,66,Doctor,No
8424,M,41,Service,Yes
8425,F,52,Business,Yes
8426,F,40,Business,No
8427,M,55,Teaching,No
8428,M,23,Service,No
8429,F,26,Service,Yes
8430,F,48,Home Maker,No
8431,M,50,Business,No
8432,M,48,Teaching,Yes
8433,F,30,Doctor,No
8434,F,37,Home Maker,Yes
8435,M,47,Service,Yes
8436,M,65,Teaching,No
8437,M,81,Teaching,No
8438,F,45,Doctor,Yes
8439,M,60,Teaching,Yes
8440,M,45,Service,Yes
8441,M,24,Home Maker,Yes
8442,M,26,Business,No
8443,F,27,Doctor,Yes
8444,F,25,Service,No
8445,F,6,Doctor,Yes
8446,F,79,Business,No
8447,M,46,Home Maker,Yes
8448,M,25,Service,No
8449,M,25,Teaching,Yes
8450,M,79,Doctor,Yes
8451,M,65,Doctor,No
8452,M,70,Teaching,Yes
8453,F,12,Doctor,No
8454,M,8,Doctor,No
8455,M,83,Business,Yes
8456,M,41,Service,Yes
8457,M,18,Business,Yes
8458,M,4,Home Maker,No
8459,M,38,Business,Yes
8460,F,6,Teaching,Yes
8461,F,60,Teaching,Yes
8462,M,70,Service,No
8463,F,18,Doctor,No
8464,M,28,Home Maker,Yes
8465,M,67,Teaching,Yes
8466,F,30,Teaching,No
8467,M,50,Business,No
8468,F,24,Home Maker,No
8469,F,19,Teaching,Yes
8470,M,28,Home Maker,No
8471,M,12,Doctor,Yes
8472,M,18,Business,No
8473,M,30,Teaching,Yes
8474,F,74,Doctor,Yes
8475,M,0,Home Maker,Yes
8476,M,42,Business,Yes
8477,M,33,Business,Yes
8478,F,65,Service,Yes
8479,M,79,Doctor,Yes
8480,M,73,Service,No
8481,M,2,Doctor,No
8482,M,64,Business,Yes
8483,M,30,Service,No
8484,F,12,Home Maker,Yes
8485,F,32,Teaching,Yes
8486,M,18,Home Maker,No
8487,F,37,Service,Yes
8488,F,2,Home Maker,No
8489,F,79,Service,Yes
8490,M,21,Home Maker,Yes
8491,M,64,Home Maker,No
8492,M,10,Home Maker,No
8493,M,4,Business,No
8494,F,61,Business,No
8495,M,51,Service,Yes
8496,M,42,Business,No
8497,M,75,Teaching,Yes
8498,M,47,Business,Yes
8499,M,1,Home Maker,Yes
8500,M,47,Business,Yes
8501,M,5,Business,Yes
8502,F,54,Business,Yes
8503,M,37,Home Maker,Yes
8504,M,71,Doctor,No
8505,M,13,Doctor,Yes
8506,F,5,Teaching,Yes
8507,M,71,Home Maker,No
8508,M,59,Service,No
8509,M,61,Business,Yes
8510,F,70,Service,Yes
8511,M,47,Home Maker,Yes
8512,F,66,Home Maker,Yes
8513,F,2,Service,No
8514,F,78,Doctor,No
8515,M,18,Doctor,No
8516,F,54,Doctor,No
8517,F,68,Home Maker,Yes
8518,M,11,Teaching,Yes
8519,M,67,Doctor,Yes
8520,F,12,Service,No
8521,M,11,Home Maker,No
8522,M,33,Teaching,No
8523,F,1,Home Maker,No
8524,M,62,Home Maker,No
8525,F,65,Doctor,Yes
8526,F,18,Service,No
8527,M,29,Service,Yes
8528,M,56,Service,Yes
8529,M,79,Business,Yes
8530,F,71,Teaching,Yes
8531,F,37,Service,Yes
8532,M,62,Teaching,No
8533,F,48,Teaching,Yes
8534,F,0,Teaching,Yes
8535,M,39,Business,No
8536,M,64,Service,No
8537,M,18,Service,No
8538,F,31,Service,No
8539,F,5,Doctor,No
8540,M,80,Home Maker,Yes
8541,F,60,Teaching,No
8542,F,1,Home Maker,Yes
8543,F,8,Business,No
8544,M,42,Home Maker,Yes
8545,M,4,Business,Yes
8546,M,33,Home Maker,Yes
8547,F,67,Teaching,Yes
8548,M,2,Service,Yes
8549,F,10,Service,No
8550,M,37,Business,No
8551,F,80,Teaching,Yes
8552,M,25,Service,Yes
8553,F,59,Doctor,No
8554,F,54,Business,Yes
8555,M,18,Home Maker,No
8556,M,24,Home Maker,Yes
8557,M,48,Teaching,No
8558,M,67,Doctor,Yes
8559,F,46,Service,Yes
8560,M,2,Teaching,No
8561,F,21,Home Maker,No
8562,M,32,Teaching,Yes
8563,M,31,Service,No
8564,M,39,Teaching,Yes
8565,M,24,Doctor,Yes
8566,M,68,Teaching,No
8567,M,49,Home Maker,No
8568,F,15,Service,No
8569,F,58,Business,Yes
8570,M,37,Business,Yes
8571,M,47,Home Maker,No
8572,F,83,Doctor,No
8573,M,36,Business,Yes
8574,F,55,Service,No
8575,F,50,Home Maker,No
8576,F,58,Doctor,No
8577,F,71,Doctor,Yes
8578,M,25,Doctor,No
8579,M,8,Doctor,No
8580,F,6,Service,No
8581,M,64,Teaching,No
8582,M,41,Service,Yes
8583,M,52,Home Maker,Yes
8584,M,25,Teaching,No
8585,M,62,Home Maker,Yes
8586,M,59,Teaching,Yes
8587,F,40,Service,No
8588,F,12,Home Maker,Yes
8589,M,0,Doctor,No
8590,F,67,Teaching,Yes
8591,F,13,Business,Yes
8592,M,83,Business,No
8593,M,19,Teaching,Yes
8594,M,13,Doctor,No
8595,F,45,Business,No
8596,M,71,Business,No
8597,M,72,Home Maker,Yes
8598,M,48,Doctor,No
8599,F,67,Teaching,Yes
8600,M,31,Home Maker,No
8601,M,24,Teaching,Yes
8602,M,25,Home Maker,No
8603,F,22,Doctor,Yes
8604,M,8,Doctor,No
8605,F,44,Business,No
8606,F,81,Teaching,No
8607,F,57,Service,Yes
8608,F,75,Doctor,No
8609,M,27,Business,Yes
8610,F,64,Business,Yes
8611,F,26,Home Maker,Yes
8612,F,22,Home Maker,No
8613,F,25,Teaching,Yes
8614,M,38,Doctor,No
8615,F,72,Service,No
8616,F,5,Home Maker,Yes
8617,M,1,Business,No
8618,M,49,Teaching,Yes
8619,M,80,Business,No
8620,M,67,Teaching,No
8621,M,40,Home Maker,Yes
8622,F,62,Business,No
8623,F,58,Service,No
8624,M,3,Business,Yes
8625,M,27,Doctor,No
8626,F,63,Home Maker,No
8627,M,0,Doctor,No
8628,M,18,Service,No
8629,M,11,Doctor,Yes
8630,F,40,Business,Yes
8631,M,9,Business,Yes
8632,F,11,Business,Yes
8633,F,61,Service,No
8634,F,69,Service,Yes
8635,F,65,Home Maker,Yes
8636,M,44,Business,Yes
8637,M,2,Service,No
8638,F,71,Teaching,No
8639,M,14,Teaching,No
8640,F,72,Teaching,Yes
8641,F,9,Service,Yes
8642,F,37,Home Maker,Yes
8643,F,28,Business,Yes
8644,M,6,Home Maker,Yes
8645,M,62,Teaching,Yes
8646,M,57,Doctor,Yes
8647,F,29,Service,Yes
8648,M,0,Teaching,Yes
8649,F,24,Teaching,Yes
8650,F,18,Doctor,Yes
8651,F,6,Home Maker,No
8652,F,67,Business,Yes
8653,F,16,Doctor,Yes
8654,F,47,Service,No
8655,F,53,Service,No
8656,F,53,Teaching,Yes
8657,M,55,Teaching,Yes
8658,F,32,Business,No
8659,M,12,Doctor,Yes
8660,F,61,Home Maker,No
8661,M,25,Service,No
8662,M,80,Business,No
8663,F,59,Teaching,No
8664,M,34,Doctor,No
8665,F,28,Teaching,Yes
8666,M,28,Business,No
8667,F,83,Doctor,No
8668,M,1,Teaching,No
8669,M,20,Business,Yes
8670,F,62,Business,No
8671,M,82,Teaching,No
8672,F,47,Home Maker,Yes
8673,F,8,Home Maker,No
8674,M,24,Business,No
8675,F,46,Service,No
8676,F,6,Doctor,No
8677,M,14,Service,No
8678,M,51,Teaching,Yes
8679,M,56,Service,No
8680,M,63,Home Maker,No
8681,M,37,Teaching,No
8682,M,42,Teaching,No
8683,M,68,Home Maker,Yes
8684,M,28,Doctor,Yes
8685,M,4,Home Maker,No
8686,F,39,Home Maker,Yes
8687,F,76,Doctor,No
8688,M,83,Business,No
8689,F,60,Business,No
8690,F,16,Teaching,No
8691,M,32,Home Maker,No
8692,M,68,Teaching,Yes
8693,M,4,Home Maker,Yes
8694,F,52,Doctor,No
8695,F,80,Home Maker,Yes
8696,F,80,Service,No
8697,F,36,Service,Yes
8698,F,40,Home Maker,Yes
8699,F,19,Service,Yes
8700,M,63,Business,No
8701,M,25,Teaching,No
8702,M,9,Service,Yes
8703,F,9,Teaching,No
8704,F,30,Business,Yes
8705,F,62,Home Maker,No
8706,F,11,Doctor,Yes
8707,F,55,Home Maker,No
8708,F,54,Home Maker,Yes
8709,M,53,Home Maker,No
8710,M,0,Home Maker,No
8711,M,37,Doctor,No
8712,F,7,Doctor,Yes
8713,F,30,Home Maker,No
8714,F,42,Doctor,No
8715,M,26,Teaching,Yes
8716,F,16,Home Maker,No
8717,M,33,Home Maker,No
8718,M,9,Business,Yes
8719,F,27,Home Maker,Yes
8720,M,74,Teaching,Yes
8721,F,73,Teaching,No
8722,F,35,Business,Yes
8723,F,48,Doctor,Yes
8724,F,67,Home Maker,No
8725,M,46,Business,Yes
8726,F,33,Teaching,Yes
8727,M,51,Home Maker,No
8728,F,8,Teaching,No
8729,M,39,Doctor,No
8730,M,1,Service,No
8731,F,7,Home Maker,Yes
8732,M,53,Doctor,No
8733,F,37,Service,No
8734,F,61,Service,No
8735,F,15,Doctor,No
8736,M,6,Business,No
8737,M,66,Home Maker,No
8738,M,65,Service,No
8739,M,35,Doctor,No
8740,M,11,Teaching,Yes
8741,F,81,Doctor,No
8742,F,15,Home Maker,No
8743,F,76,Doctor,No
8744,M,51,Business,No
8745,M,13,Doctor,Yes
8746,F,44,Teaching,No
8747,F,44,Business,Yes
8748,M,81,Teaching,Yes
8749,M,36,Teaching,No
8750,M,49,Doctor,No
8751,F,0,Teaching,No
8752,F,70,Service,Yes
8753,M,16,Service,Yes
8754,F,34,Teaching,Yes
8755,M,34,Service,No
8756,F,35,Home Maker,No
8757,F,82,Doctor,Yes
8758,F,2,Doctor,No
8759,M,62,Service,Yes
8760,M,48,Teaching,No
8761,F,31,Business,No
8762,F,26,Home Maker,No
8763,M,57,Business,Yes
8764,F,25,Doctor,Yes
8765,M,18,Home Maker,Yes
8766,M,18,Home Maker,Yes
8767,M,23,Home Maker,No
8768,F,66,Teaching,Yes
8769,F,56,Business,No
8770,M,43,Teaching,No
8771,F,50,Business,No
8772,F,14,Teaching,No
8773,M,24,Doctor,Yes
8774,M,72,Teaching,Yes
8775,M,74,Home Maker,No
8776,F,19,Business,Yes
8777,F,35,Business,Yes
8778,F,29,Doctor,Yes
8779,F,79,Business,Yes
8780,F,34,Business,Yes
8781,M,80,Service,No
8782,M,49,Home Maker,Yes
8783,F,59,Teaching,No
8784,M,4,Service,Yes
8785,M,47,Doctor,Yes
8786,F,74,Home Maker,Yes
8787,F,32,Service,Yes
8788,F,56,Teaching,No
8789,M,10,Service,No
8790,F,52,Teaching,No
8791,F,42,Service,Yes
8792,F,7,Teaching,Yes
8793,F,19,Home Maker,Yes
8794,M,13,Teaching,No
8795,M,13,Business,Yes
8796,M,81,Doctor,Yes
8797,M,23,Home Maker,No
8798,M,16,Business,No
8799,M,25,Teaching,Yes
8800,F,51,Business,Yes
8801,F,42,Doctor,No
8802,M,32,Teaching,Yes
8803,F,33,Doctor,Yes
8804,M,13,Service,Yes
8805,F,66,Home Maker,Yes
8806,M,14,Service,No
8807,M,21,Home Maker,Yes
8808,M,36,Teaching,No
8809,F,14,Home Maker,No
8810,F,34,Service,No
8811,M,73,Service,No
8812,M,38,Business,Yes
8813,F,67,Business,Yes
8814,M,46,Home Maker,No
8815,F,83,Home Maker,No
8816,F,25,Service,Yes
8817,M,31,Home Maker,No
8818,F,50,Home Maker,Yes
8819,M,32,Teaching,No
8820,M,47,Service,No
8821,F,57,Teaching,Yes
8822,F,14,Home Maker,Yes
8823,F,57,Teaching,No
8824,F,1,Service,No
8825,M,73,Service,Yes
8826,F,34,Business,No
8827,F,78,Doctor,Yes
8828,F,16,Service,No
8829,M,66,Home Maker,No
8830,M,75,Doctor,No
8831,F,70,Home Maker,Yes
8832,M,26,Home Maker,No
8833,F,54,Teaching,No
8834,F,22,Home Maker,Yes
8835,M,3,Doctor,No
8836,F,8,Teaching,Yes
8837,F,34,Business,Yes
8838,M,40,Doctor,Yes
8839,M,6,Service,No
8840,F,30,Teaching,No
8841,M,76,Home Maker,No
8842,M,52,Doctor,No
8843,M,4,Home Maker,No
8844,M,34,Teaching,No
8845,F,34,Service,No
8846,F,55,Home Maker,No
8847,M,25,Doctor,No
8848,M,45,Doctor,No
8849,F,74,Business,Yes
8850,M,11,Doctor,No
8851,F,80,Home Maker,No
8852,M,61,Home Maker,Yes
8853,M,39,Home Maker,No
8854,F,24,Home Maker,No
8855,F,43,Service,No
8856,M,30,Service,No
8857,M,80,Business,Yes
8858,F,54,Service,No
8859,F,31,Doctor,Yes
8860,F,58,Home Maker,No
8861,M,64,Teaching,No
8862,M,55,Home Maker,No
8863,M,51,Home Maker,No
8864,F,80,Home Maker,Yes
8865,M,71,Business,No
8866,F,73,Doctor,Yes
8867,F,71,Service,Yes
8868,M,19,Doctor,Yes
8869,M,49,Service,Yes
8870,M,13,Teaching,Yes
8871,M,38,Home Maker,No
8872,F,38,Business,No
8873,F,0,Service,Yes
8874,M,41,Teaching,Yes
8875,F,6,Doctor,No
8876,M,0,Business,Yes
8877,F,70,Service,No
8878,M,3,Teaching,No
8879,F,83,Home Maker,No
8880,F,1,Teaching,No
8881,F,54,Business,No
8882,M,3,Doctor,Yes
8883,F,8,Home Maker,Yes
8884,F,75,Doctor,Yes
8885,M,58,Business,Yes
8886,F,26,Teaching,No
8887,F,83,Service,No
8888,F,77,Business,Yes
8889,F,20,Doctor,No
8890,F,31,Business,No
8891,F,59,Teaching,Yes
8892,M,30,Doctor,Yes
8893,F,27,Home Maker,Yes
8894,M,40,Business,Yes
8895,M,70,Business,No
8896,F,33,Business,Yes
8897,M,18,Business,Yes
8898,F,82,Home Maker,No
8899,M,15,Teaching,No
8900,M,8,Doctor,No
8901,M,83,Business,No
8902,F,20,Doctor,No
8903,M,61,Doctor,No
8904,F,64,Teaching,Yes
8905,M,31,Business,No
8906,M,67,Teaching,Yes
8907,M,50,Doctor,No
8908,F,41,Business,No
8909,F,64,Doctor,Yes
8910,F,35,Service,Yes
8911,M,64,Doctor,Yes
8912,M,77,Teaching,Yes
8913,M,68,Home Maker,Yes
8914,F,36,Teaching,Yes
8915,M,50,Business,No
8916,M,53,Teaching,Yes
8917,F,50,Business,No
8918,F,39,Business,No
8919,F,71,Service,Yes
8920,F,74,Business,No
8921,F,51,Service,No
8922,F,44,Service,No
8923,M,71,Teaching,Yes
8924,F,76,Home Maker,No
8925,F,15,Business,Yes
8926,M,39,Service,Yes
8927,F,80,Service,No
8928,M,43,Service,Yes
8929,M,76,Teaching,Yes
8930,M,57,Business,Yes
8931,F,24,Service,Yes
8932,M,43,Service,Yes
8933,M,26,Doctor,Yes
8934,F,55,Service,No
8935,M,48,Teaching,Yes
8936,M,3,Home Maker,No
8937,M,48,Teaching,Yes
8938,F,72,Business,No
8939,M,12,Business,Yes
8940,F,50,Service,Yes
8941,F,5,Teaching,Yes
8942,F,2,Service,No
8943,M,6,Business,Yes
8944,F,9,Teaching,Yes
8945,F,28,Teaching,No
8946,F,28,Business,No
8947,M,56,Doctor,No
8948,M,27,Service,Yes
8949,M,69,Service,No
8950,F,2,Business,No
8951,F,59,Service,Yes
8952,F,47,Doctor,Yes
8953,M,18,Doctor,No
8954,M,16,Teaching,Yes
8955,M,18,Service,Yes
8956,M,80,Home Maker,Yes
8957,F,44,Home Maker,No
8958,F,12,Service,No
8959,F,18,Doctor,No
8960,F,46,Service,No
8961,M,82,Doctor,Yes
8962,M,24,Home Maker,No
8963,M,5,Teaching,No
8964,M,3,Home Maker,No
8965,F,69,Home Maker,Yes
8966,F,73,Doctor,No
8967,M,3,Doctor,Yes
8968,M,12,Service,Yes
8969,F,57,Doctor,No
8970,M,47,Teaching,No
8971,F,64,Doctor,No
8972,M,20,Service,Yes
8973,F,14,Home Maker,No
8974,M,27,Teaching,No
8975,F,38,Service,No
8976,M,19,Home Maker,No
8977,M,74,Service,No
8978,F,15,Home Maker,No
8979,F,15,Home Maker,No
8980,M,64,Home Maker,Yes
8981,F,25,Service,No
8982,F,50,Home Maker,Yes
8983,F,68,Doctor,No
8984,M,60,Business,Yes
8985,M,3,Home Maker,No
8986,M,72,Doctor,Yes
8987,F,53,Service,Yes
8988,F,0,Service,Yes
8989,M,43,Service,Yes
8990,M,76,Doctor,No
8991,F,65,Teaching,No
8992,M,30,Doctor,Yes
8993,F,81,Business,Yes
8994,M,22,Teaching,Yes
8995,M,54,Service,No
8996,F,5,Home Maker,Yes
8997,M,49,Service,No
8998,M,33,Home Maker,No
8999,F,10,Teaching,Yes
9000,F,63,Business,Yes
9001,M,25,Doctor,No
9002,F,82,Teaching,Yes
9003,M,22,Business,Yes
9004,F,37,Business,No
9005,M,62,Teaching,No
9006,M,31,Service,No
9007,F,43,Teaching,Yes
9008,M,30,Service,No
9009,F,57,Business,No
9010,F,73,Doctor,No
9011,F,52,Service,No
9012,F,74,Home Maker,Yes
9013,M,54,Service,Yes
9014,M,47,Service,No
9015,M,50,Doctor,Yes
9016,M,42,Doctor,No
9017,M,1,Doctor,Yes
9018,F,72,Service,No
9019,M,58,Home Maker,Yes
9020,M,0,Business,No
9021,M,74,Home Maker,No
9022,F,22,Doctor,Yes
9023,M,8,Teaching,Yes
9024,M,46,Doctor,Yes
9025,M,54,Business,No
9026,M,16,Home Maker,No
9027,M,83,Business,No
9028,M,41,Teaching,Yes
9029,F,69,Teaching,No
9030,M,81,Business,No
9031,M,12,Doctor,No
9032,M,37,Home Maker,No
9033,F,31,Teaching,Yes
9034,F,27,Business,Yes
9035,F,45,Home Maker,Yes
9036,F,6,Home Maker,Yes
9037,M,50,Doctor,Yes
9038,F,59,Doctor,Yes
9039,F,64,Doctor,Yes
9040,F,20,Business,Yes
9041,F,43,Doctor,Yes
9042,M,8,Service,No
9043,F,58,Business,No
9044,F,63,Service,Yes
9045,F,42,Doctor,Yes
9046,M,17,Teaching,No
9047,M,4,Teaching,Yes
9048,F,46,Service,Yes
9049,F,8,Teaching,Yes
9050,F,5,Business,No
9051,M,13,Home Maker,Yes
9052,F,51,Doctor,No
9053,M,45,Business,Yes
9054,M,16,Service,No
9055,F,11,Doctor,Yes
9056,M,42,Home Maker,No
9057,F,0,Teaching,No
9058,F,10,Doctor,Yes
9059,M,3,Doctor,Yes
9060,F,68,Teaching,No
9061,F,1,Home Maker,No
9062,M,1,Home Maker,Yes
9063,M,11,Service,No
9064,M,33,Doctor,Yes
9065,M,21,Doctor,Yes
9066,M,40,Home Maker,Yes
9067,F,47,Service,Yes
9068,M,11,Business,No
9069,M,21,Business,No
9070,F,43,Service,No
9071,F,11,Doctor,No
9072,M,41,Teaching,Yes
9073,F,81,Service,No
9074,M,15,Home Maker,No
9075,F,53,Business,Yes
9076,F,26,Business,No
9077,M,59,Business,No
9078,F,44,Doctor,Yes
9079,F,74,Business,Yes
9080,F,74,Service,Yes
9081,M,80,Home Maker,No
9082,F,26,Business,No
9083,M,64,Service,No
9084,M,4,Doctor,No
9085,F,6,Service,Yes
9086,M,20,Business,No
9087,F,9,Home Maker,Yes
9088,F,66,Business,No
9089,M,54,Service,No
9090,M,24,Teaching,Yes
9091,M,29,Doctor,Yes
9092,M,9,Business,Yes
9093,M,70,Business,No
9094,M,40,Business,No
9095,F,48,Home Maker,Yes
9096,F,76,Home Maker,No
9097,M,9,Home Maker,Yes
9098,M,74,Home Maker,No
9099,M,42,Business,Yes
9100,M,60,Business,Yes
9101,F,23,Business,Yes
9102,M,35,Service,No
9103,M,8,Teaching,Yes
9104,M,79,Business,No
9105,F,48,Teaching,Yes
9106,M,2,Doctor,Yes
9107,F,60,Service,Yes
9108,F,20,Service,No
9109,F,60,Doctor,No
9110,M,45,Service,No
9111,F,51,Business,Yes
9112,M,11,Teaching,No
9113,F,66,Teaching,Yes
9114,M,30,Business,Yes
9115,M,8,Home Maker,No
9116,M,47,Service,Yes
9117,F,41,Business,No
9118,F,6,Doctor,No
9119,M,57,Service,No
9120,M,23,Home Maker,No
9121,M,27,Service,No
9122,M,10,Teaching,Yes
9123,F,2,Service,No
9124,F,58,Business,Yes
9125,F,69,Home Maker,No
9126,M,27,Service,No
9127,M,19,Home Maker,No
9128,F,30,Home Maker,No
9129,F,6,Business,Yes
9130,M,77,Service,No
9131,F,21,Business,No
9132,M,61,Service,No
9133,M,11,Service,No
9134,M,42,Home Maker,No
9135,M,3,Service,No
9136,F,16,Business,No
9137,M,65,Teaching,No
9138,F,55,Doctor,Yes
9139,M,69,Business,No
9140,F,73,Business,Yes
9141,F,20,Home Maker,Yes
9142,F,38,Business,Yes
9143,F,19,Doctor,Yes
9144,M,1,Home Maker,Yes
9145,M,70,Teaching,Yes
9146,F,75,Service,Yes
9147,M,4,Doctor,Yes
9148,F,52,Service,No
9149,F,3,Teaching,Yes
9150,M,0,Business,Yes
9151,F,83,Service,Yes
9152,M,36,Home Maker,No
9153,M,23,Business,No
9154,M,47,Doctor,Yes
9155,F,32,Doctor,No
9156,F,2,Teaching,Yes
9157,F,8,Home Maker,No
9158,M,79,Business,Yes
9159,M,41,Home Maker,Yes
9160,M,32,Business,No
9161,F,77,Business,Yes
9162,M,60,Doctor,No
9163,F,80,Service,Yes
9164,M,18,Doctor,Yes
9165,F,83,Business,No
9166,M,46,Home Maker,No
9167,F,0,Home Maker,No
9168,M,38,Service,Yes
9169,F,14,Home Maker,Yes
9170,F,52,Business,No
9171,M,9,Doctor,Yes
9172,F,44,Doctor,Yes
9173,F,7,Teaching,No
9174,F,46,Doctor,No
9175,F,26,Business,No
9176,F,44,Business,Yes
9177,M,25,Doctor,No
9178,F,60,Service,No
9179,F,6,Teaching,No
9180,M,78,Doctor,Yes
9181,F,83,Doctor,No
9182,F,19,Teaching,No
9183,M,58,Teaching,No
9184,F,40,Service,No
9185,M,74,Business,Yes
9186,F,54,Business,Yes
9187,M,25,Service,Yes
9188,M,59,Service,No
9189,F,61,Teaching,No
9190,F,0,Teaching,No
9191,F,38,Doctor,Yes
9192,F,78,Home Maker,No
9193,F,5,Teaching,Yes
9194,F,64,Doctor,Yes
9195,F,24,Business,Yes
9196,F,18,Service,No
9197,M,9,Business,No
9198,F,61,Teaching,No
9199,F,1,Home Maker,No
9200,M,11,Teaching,Yes
9201,M,14,Doctor,Yes
9202,F,56,Home Maker,No
9203,F,26,Service,No
9204,M,23,Doctor,Yes
9205,F,48,Service,Yes
9206,M,48,Business,No
9207,F,72,Service,No
9208,M,52,Doctor,Yes
9209,F,36,Business,Yes
9210,M,21,Teaching,Yes
9211,M,24,Home Maker,Yes
9212,F,39,Business,No
9213,M,41,Home Maker,Yes
9214,M,67,Business,No
9215,M,17,Home Maker,No
9216,F,25,Doctor,No
9217,M,67,Business,Yes
9218,F,48,Teaching,No
9219,M,76,Teaching,Yes
9220,M,38,Teaching,Yes
9221,F,9,Home Maker,Yes
9222,F,34,Doctor,No
9223,F,33,Home Maker,No
9224,M,64,Home Maker,No
9225,F,80,Home Maker,No
9226,F,57,Teaching,No
9227,F,3,Home Maker,Yes
9228,M,25,Doctor,Yes
9229,M,59,Service,No
9230,F,66,Doctor,Yes
9231,F,50,Teaching,No
9232,F,14,Home Maker,No
9233,F,58,Doctor,No
9234,F,38,Doctor,No
9235,F,37,Service,Yes
9236,M,72,Home Maker,No
9237,F,32,Doctor,Yes
9238,M,79,Home Maker,No
9239,F,18,Doctor,Yes
9240,M,54,Doctor,Yes
9241,F,47,Service,Yes
9242,M,7,Business,Yes
9243,M,5,Doctor,Yes
9244,F,41,Business,No
9245,F,70,Service,Yes
9246,M,27,Service,No
9247,F,78,Service,Yes
9248,M,67,Home Maker,Yes
9249,F,15,Business,No
9250,M,70,Teaching,No
9251,F,48,Business,Yes
9252,M,76,Teaching,No
9253,M,17,Doctor,No
9254,F,23,Doctor,Yes
9255,F,25,Business,Yes
9256,M,10,Teaching,No
9257,M,43,Business,No
9258,M,52,Home Maker,Yes
9259,F,57,Teaching,Yes
9260,F,15,Teaching,Yes
9261,F,79,Business,Yes
9262,F,83,Home Maker,No
9263,F,81,Doctor,No
9264,M,1,Home Maker,No
9265,F,45,Doctor,No
9266,F,7,Home Maker,Yes
9267,F,1,Doctor,Yes
9268,F,38,Teaching,No
9269,F,80,Home Maker,Yes
9270,F,48,Business,No
9271,F,80,Doctor,Yes
9272,F,23,Home Maker,Yes
9273,F,72,Teaching,Yes
9274,F,35,Business,No
9275,M,51,Home Maker,No
9276,M,52,Doctor,Yes
9277,F,2,Teaching,No
9278,M,70,Business,No
9279,F,39,Teaching,Yes
9280,M,79,Doctor,Yes
9281,M,59,Doctor,No
9282,F,32,Doctor,No
9283,F,4,Service,Yes
9284,F,80,Home Maker,No
9285,F,68,Teaching,Yes
9286,M,30,Business,No
9287,M,36,Business,Yes
9288,F,64,Doctor,Yes
9289,F,79,Service,No
9290,F,11,Service,Yes
